ToOtherState,Owner,manufacture_r,active_r,county_name,state_fips,highschool_r,Manufacture,65to74,White,MedianIncome,SameHouse,State,Management,Black,Unemployed,Hispanic,white_r,MedianAge,NotInLabor,CountyFIPS,Bachelor,univ_r,homeowner_r,BornInState,FromOtherCounty,Population,unemp_r,management_r,Foodstamp,FromOtherState,hisp_r,ToOtherCounty,Tenure,Agriculture,Labor,18to24,agriculture_r,HighSchool,CountyState,black_r
87,5566,0.18468240299868302,0.4576475497241411,Calhoun County,48,0.21303722935694747,1823,1938,9612,25934,18237,Texas,2685,583,840,10219,0.44563957531642634,37.8,5944,057,2264,0.10496545968751449,0.706973199542741,17084,634,21569,0.038944781862858734,0.27200891500354574,0,157,0.4737818164958969,1126,7873,493,9871,1704,0.04994428122783912,4595,"Calhoun County, Texas",0.027029533126246
60,4277,0.08761598857958601,0.41452770175308823,Callahan County,48,0.27176566314076483,491,1477,11851,23382,12105,Texas,1319,203,358,1164,0.87661809305422,43.4,4703,059,1272,0.0940897995413862,0.8193486590038315,10478,732,13519,0.026481248613063096,0.23536759457530335,0,89,0.08610104297655152,1165,5220,282,5604,912,0.05032119914346895,3674,"Callahan County, Texas",0.015015903543161476
3800,80361,0.04739525300499847,0.387009971019241,Cameron County,48,0.137618856042958,7614,26685,42678,17227,366365,Texas,40544,2236,16343,366892,0.10281303676436933,31,118079,061,38186,0.09199162617470845,0.6713814277956472,268060,4711,415103,0.039370951306061386,0.25237629863864697,92,2997,0.8838577413316695,8470,119695,3655,160649,43306,0.022751464372638485,57126,"Cameron County, Texas",0.0053866148883530115
118,3038,0.1658995013425393,0.4183583406884378,Camp County,48,0.2106234453983792,865,1121,7155,20783,10669,Texas,1191,2211,515,2811,0.574099334028725,38.1,3836,063,1162,0.0932359784963492,0.6888888888888889,8606,519,12463,0.04132231404958678,0.2284234752589183,0,122,0.2255476209580358,577,4410,214,5214,1031,0.04104334484081319,2625,"Camp County, Texas",0.17740511915269197
18,2059,0.12706995606623858,0.48444662737393585,Carson County,48,0.1997380484610347,376,536,5327,29313,5344,Texas,960,60,64,567,0.8721349050425671,41,1547,065,934,0.15291421087098886,0.8859724612736661,4500,426,6108,0.010478061558611657,0.3244339303818858,0,22,0.09282907662082515,584,2324,356,2959,429,0.12031091584994931,1220,"Carson County, Texas",0.009823182711198428
578,8744,0.1511802736430612,0.4382866556836903,Cass County,48,0.30652388797364083,2011,3521,23309,20624,26756,Texas,2503,5121,1316,1190,0.7680065897858319,43.5,9676,067,2715,0.08945634266886326,0.7437271412775368,21708,861,30350,0.043360790774299836,0.18816719290332282,0,476,0.039209225700164746,1259,11757,544,13302,2176,0.04089610584874455,9303,"Cass County, Texas",0.1687314662273476
87,1756,0.09023202520767688,0.434961375529529,Castro County,48,0.22825816097682533,315,491,2845,23146,6946,Texas,887,42,123,4937,0.3544729628706703,33.9,1944,069,663,0.08260652878146026,0.7021191523390644,5143,345,8026,0.015325193122352355,0.2540819249498711,0,121,0.6151258410166958,713,2501,873,3491,753,0.25007161271841877,1832,"Castro County, Texas",0.00523299277348617
545,10348,0.17879161528976573,0.44377564979480166,Chambers County,48,0.19890560875512997,2900,2394,25220,35977,31667,Texas,5330,2983,1129,7414,0.6900136798905608,36.1,9846,071,4384,0.1199452804377565,0.8244761373595729,26354,1899,36550,0.030889192886456907,0.3286066584463625,27,456,0.2028454172366621,2341,12551,321,16220,3029,0.019790382244143034,7270,"Chambers County, Texas",0.08161422708618331
499,12487,0.09940273037542662,0.4138824037197622,Cherokee County,48,0.21502422946381275,2097,4410,31613,21208,43318,Texas,5308,7455,1405,10928,0.6202154166094446,37.8,14536,073,5264,0.10327441093955386,0.7124436583556798,38465,2529,50971,0.02756469364933001,0.251611679939325,6,511,0.21439642149457536,2887,17527,1493,21096,4860,0.07077171027682973,10960,"Cherokee County, Texas",0.14625963783327775
98,1576,0.05173004453579993,0.413105009906595,Childress County,48,0.2673365411831305,151,457,4509,26667,5581,Texas,934,730,165,1595,0.6381262383243702,32.1,1252,075,928,0.13133314463628645,0.665821715251373,5741,765,7066,0.023351259552788,0.31997259335388833,5,168,0.22572884234361731,692,2367,180,2919,851,0.06166495375128469,1889,"Childress County, Texas",0.10331163317294084
68,3487,0.0656317547651798,0.48250687399260456,Clay County,48,0.26348724755854747,334,1159,9650,25588,9081,Texas,1459,51,304,523,0.914952119085996,45.5,3015,077,1271,0.1205082013842799,0.8376171030506846,7713,890,10547,0.0288233620934863,0.28669679701316564,4,36,0.04958756044372807,682,4163,519,5089,690,0.10198467282373748,2779,"Clay County, Texas",0.004835498245946715
17,795,0.044787644787644784,0.42725173210161665,Cochran County,48,0.18706697459584296,58,234,1199,20516,2621,Texas,267,134,133,1672,0.39557901682613,34.3,845,079,254,0.08380072583305839,0.795,2213,133,3031,0.04387990762124711,0.20617760617760617,0,12,0.5516331243813922,70,1000,424,1295,300,0.3274131274131274,567,"Cochran County, Texas",0.0442098317387001
80,1112,0.012228260869565218,0.45153374233128835,Coke County,48,0.2607361963190184,18,492,2553,23045,2665,Texas,636,27,55,655,0.7831288343558283,49.7,1088,081,414,0.12699386503067484,0.7216093445814407,2557,279,3260,0.01687116564417178,0.4320652173913043,7,14,0.200920245398773,145,1541,183,1472,184,0.12432065217391304,850,"Coke County, Texas",0.008282208588957056
72,2382,0.059366754617414245,0.43784658040665436,Coleman County,48,0.27460720887245843,225,1028,6808,20436,8138,Texas,993,199,261,1466,0.7865064695009242,47.1,2886,083,855,0.09877541589648799,0.6796005706134094,7195,225,8656,0.03015249537892791,0.2620052770448549,4,6,0.169362292051756,657,3505,389,3790,645,0.10263852242744063,2377,"Coleman County, Texas",0.022989833641404805
16565,199496,0.09850719625125516,0.5354580397564004,Collin County,48,0.10044363621591332,44146,47074,514641,40924,707882,Texas,221895,73607,23803,125023,0.6149027357765784,35.7,152579,085,266577,0.31851120799763905,0.6719797357837226,386817,36063,836947,0.028440271606206845,0.49513555729108555,85,21568,0.14937982930818797,38656,296878,4936,448150,64396,0.011014169362936517,84066,"Collin County, Texas",0.08794702651422372
28,927,0.02857142857142857,0.47002947920078614,Collingsworth County,48,0.2119226989846053,41,340,1868,21838,2682,Texas,418,104,51,982,0.6118571896495251,36.7,737,087,383,0.1254503766786767,0.8225377107364685,2013,118,3053,0.016704880445463477,0.2912891986062718,6,110,0.32165083524402227,176,1127,263,1435,192,0.18327526132404182,647,"Collingsworth County, Texas",0.03406485424172945
105,6074,0.10477311643835617,0.44985797506138364,Colorado County,48,0.2734100428482018,979,2197,12202,24111,19756,Texas,2707,2769,504,5668,0.5874536613547735,43.4,6237,089,2481,0.11944538057869145,0.7886263308231628,16557,458,20771,0.02426459968224929,0.2897046232876712,0,105,0.27288045833132735,1173,7702,737,9344,1714,0.07887414383561644,5679,"Colorado County, Texas",0.13331086611140533
1437,32645,0.07251728757105101,0.47701367781155013,Comal County,48,0.16808856037579442,4006,11497,81167,30573,97414,Texas,19931,2282,3161,29889,0.7008755871787786,42.5,32695,091,26680,0.23038132080685272,0.7580753779346538,73315,8081,115808,0.02729517822602929,0.36079432315991455,0,2258,0.25809097817076543,6694,43063,1023,55242,8645,0.018518518518518517,19466,"Comal County, Texas",0.01970502901353965
181,3811,0.1171563981042654,0.38349691021446747,Comanche County,48,0.22988004362050163,618,1653,9849,22087,12125,Texas,1560,55,333,3653,0.716030534351145,43.6,5046,093,1725,0.12540894220283533,0.7478414442700158,11106,543,13755,0.02420937840785169,0.2957345971563981,0,189,0.26557615412577246,1105,5096,594,5275,1105,0.11260663507109005,3162,"Comanche County, Texas",0.003998545983278807
17,640,0.04477611940298507,0.2784160351992178,Concho County,48,0.2671718406257639,51,403,1792,18414,3262,Texas,386,52,45,2240,0.4380347103397702,40.9,938,095,381,0.09313126374969445,0.7795371498172959,2381,281,4091,0.010999755560987534,0.3388937664618086,0,170,0.5475433879247128,157,821,291,1139,295,0.25548726953467954,1093,"Concho County, Texas",0.012710828648252261
424,10187,0.15971720507792342,0.5025675605581202,Cooke County,48,0.2077908605218113,3095,3583,29951,25358,32342,Texas,4772,998,1549,6319,0.7767778411743348,39.4,9294,097,5255,0.13628818922143265,0.6970236058843654,25863,1954,38558,0.04017324550028528,0.24625864382289195,0,990,0.16388298148244204,2730,14615,1424,19378,3399,0.07348539580968108,8012,"Cooke County, Texas",0.025883085222262566
4073,12010,0.03210028771064529,0.3189732025801038,Coryell County,48,0.1887880853741675,781,3775,46198,26209,58475,Texas,6776,11999,2476,13005,0.6056688866747076,30.5,15461,099,7146,0.09368608736693063,0.5743663318986131,34008,5248,76276,0.032461062457391575,0.27850390464447183,25,4940,0.17049923960354502,5949,20910,285,24330,9858,0.011713933415536375,14400,"Coryell County, Texas",0.1573102941947664
130,527,0.01,0.43859649122807015,Cottle County,48,0.22431077694235588,7,272,1038,18365,1326,Texas,209,184,46,361,0.650375939849624,50.7,570,101,181,0.11340852130325814,0.7464589235127479,1331,36,1596,0.02882205513784461,0.2985714285714286,2,6,0.2261904761904762,110,706,94,700,89,0.13428571428571429,358,"Cottle County, Texas",0.11528822055137844
87,1181,0.03986387943607195,0.44697957409821815,Crane County,48,0.18491960017383746,82,318,1716,24806,3574,Texas,398,160,140,2687,0.3728813559322034,34.1,1081,103,333,0.07235984354628422,0.7330850403476101,2957,325,4602,0.030421555845284658,0.19348565872630044,0,231,0.5838765754019991,94,1611,518,2057,408,0.25182304326689353,851,"Crane County, Texas",0.034767492394611035
11,1008,0.016692749087115284,0.49522087315939034,Crockett County,48,0.19555670369413589,32,394,1387,23607,3398,Texas,361,6,131,2453,0.35830534745543785,38.6,866,105,289,0.07465771118574012,0.7108603667136812,3015,190,3871,0.03384138465512787,0.1883150756390193,0,4,0.6336863859467837,91,1418,727,1917,271,0.3792383933229004,757,"Crockett County, Texas",0.0015499870834409714
34,1422,0.029637760702524697,0.45360995850622404,Crosby County,48,0.20315352697095435,81,596,2509,20324,4682,Texas,661,254,291,3222,0.41643153526970955,38.4,1508,107,444,0.07369294605809129,0.6440217391304348,5002,450,6025,0.04829875518672199,0.24185876326381267,3,30,0.5347717842323652,493,2208,498,2733,519,0.18221734357848518,1224,"Crosby County, Texas",0.04215767634854772
37,614,0.001841620626151013,0.4670967741935484,Culberson County,48,0.24559139784946238,2,197,427,12302,2143,Texas,184,16,110,1847,0.18365591397849462,39,674,109,179,0.07698924731182796,0.7073732718894009,1653,51,2325,0.047311827956989246,0.1694290976058932,0,26,0.7944086021505377,324,868,144,1086,255,0.13259668508287292,571,"Culberson County, Texas",0.006881720430107527
293,1497,0.06872653768408894,0.4977720281730631,Dallam County,48,0.18542475204829667,238,310,3729,24838,5544,Texas,837,97,212,2900,0.5360068995256576,30.8,1288,111,450,0.0646830530401035,0.6511526750761201,4132,404,6957,0.03047290498778209,0.24169794975454809,0,119,0.41684634181400027,638,2299,561,3463,754,0.16199826739820963,1290,"Dallam County, Texas",0.013942791433088976
37094,451904,0.08688364552510965,0.5128138956276238,Dallas County,48,0.1458837547464355,109113,130250,783974,26476,1999391,Texas,385140,542525,103519,950159,0.32012749990506106,32.9,506603,113,442846,0.18083148525710888,0.5201970261891963,1358996,70957,2448943,0.042270889930880386,0.3066762644005822,799,40745,0.38798738884490164,97598,868717,8283,1255852,241869,0.006595522402321293,357261,"Dallas County, Texas",0.22153435175910588
187,3109,0.039481555333998004,0.36893989553446627,Dawson County,48,0.23335540351651585,198,996,5204,20951,11206,Texas,1166,863,370,7384,0.38284411093945414,33.1,3259,115,893,0.06569557860663577,0.712583085033234,10843,949,13593,0.02721989259177518,0.2325024925224327,15,409,0.5432207753991025,1499,4363,746,5015,1485,0.14875373878364906,3172,"Dawson County, Texas",0.06348856028838373
317,4138,0.1365922114372588,0.44234649009363197,Deaf Smith County,48,0.18545341679168176,1168,1145,5560,22240,16266,Texas,2211,190,443,13352,0.28762091976617865,31.4,4353,117,1657,0.08571724173607159,0.6663446054750403,13186,884,19331,0.022916558895039057,0.2585662495614548,0,251,0.6907040504888521,1287,6210,1176,8551,1911,0.13752777452929482,3585,"Deaf Smith County, Texas",0.009828772438052868
72,1531,0.1565059144676979,0.4195457148310746,Delta County,48,0.25481962206527964,344,629,4279,21332,4260,Texas,570,450,327,345,0.8167589234586753,43.7,1775,119,614,0.11719793853788892,0.7949117341640706,4164,319,5239,0.06241649169688872,0.25932666060054593,0,16,0.06585226188203856,479,1926,127,2198,432,0.05777979981801638,1335,"Delta County, Texas",0.08589425462874595
12630,161986,0.08247545933461028,0.5547671765258733,Denton County,48,0.12008150973643397,32423,36032,445154,35919,566495,Texas,163071,60946,23524,132267,0.6281922647598808,33.8,122009,121,183510,0.2589655770948609,0.646722987000543,355422,46209,708627,0.03319659002550002,0.41480910554711886,93,18115,0.18665249842300674,31691,250472,5363,393123,71003,0.013642040786217037,85093,"Denton County, Texas",0.0860057547906021
83,5409,0.08898547409356056,0.4286414668823847,DeWitt County,48,0.25959699955875865,778,1897,11555,22152,17275,Texas,2131,1992,546,6788,0.566504878168358,41.9,5385,123,1902,0.0932490072069422,0.7815344603381015,17484,1330,20397,0.02676864244741874,0.24373784742079377,0,226,0.3327940383389714,1550,6921,1293,8743,1539,0.14788974036371955,5295,"DeWitt County, Texas",0.09766142079717606
59,703,0.012987012987012988,0.3950406156477127,Dickens County,48,0.2171868319794784,12,273,1598,19483,1861,Texas,299,125,106,588,0.6831979478409577,43.6,724,125,244,0.10431808465156049,0.7575431034482759,1925,242,2339,0.045318512184694314,0.3235930735930736,3,12,0.25138948268490807,238,928,165,924,190,0.17857142857142858,508,"Dickens County, Texas",0.05344164172723386
205,2594,0.00640035312293092,0.4300085413305495,Dimmit County,48,0.16114643636708742,29,802,1436,17218,9037,Texas,786,66,446,9052,0.1362816741007877,35.6,2758,127,666,0.06320584606624276,0.713617606602476,7866,803,10537,0.04232703805637278,0.17347163981461047,0,52,0.8590680459333776,586,3635,931,4531,979,0.20547340542926507,1698,"Dimmit County, Texas",0.006263642402960994
97,982,0.033630748112560054,0.4007150715071507,Donley County,48,0.22112211221122113,49,429,3025,20603,3095,Texas,545,205,66,356,0.831958195819582,43.8,1405,129,410,0.11276127612761276,0.7689898198903681,2511,263,3636,0.018151815181518153,0.37405628002745367,6,88,0.09790979097909791,204,1277,155,1457,463,0.10638297872340426,804,"Donley County, Texas",0.05638063806380638
24,2786,0.05377035132819195,0.4008931638612161,Duval County,48,0.2073170731707317,251,1109,1190,17170,9857,Texas,753,105,497,10301,0.10219855719683957,37.6,3533,131,521,0.04474407420130539,0.7107142857142857,10574,1130,11644,0.042682926829268296,0.16131105398457585,0,43,0.8846616283064239,673,3920,878,4668,1362,0.18808911739502998,2414,"Duval County, Texas",0.009017519752662316
95,5099,0.09667260030124607,0.3968374721512797,Eastland County,48,0.25082866923871106,706,1998,14884,19877,15860,Texas,1974,514,303,2793,0.8087811769820138,42.4,6774,133,1739,0.09449546269629952,0.7315638450502152,14646,892,18403,0.016464706841275878,0.2702998767629741,7,332,0.1517687333586915,822,6970,574,7303,1927,0.07859783650554567,4616,"Eastland County, Texas",0.02793022876704885
1961,32894,0.07909992699789582,0.4820260535975492,Ector County,48,0.16961747578174594,5526,7945,55549,26128,116921,Texas,15692,6227,3575,80169,0.38327629509011124,30.9,31194,135,12359,0.08527447354621477,0.6550762735492094,99163,6594,144932,0.024666740264399856,0.22461745465996766,60,2994,0.5531490630088594,5999,50214,8999,69861,16209,0.1288129285295086,24583,"Ector County, Texas",0.0429649766787183
0,711,0.0,0.47668139420716743,Edwards County,48,0.2037309769268532,0,393,1025,20330,1854,Texas,207,15,98,997,0.5031909671084929,52.1,724,137,355,0.17427589592538045,0.8898623279098874,1489,67,2037,0.048109965635738834,0.21318228630278063,0,39,0.4894452626411389,289,799,167,971,255,0.17198764160659114,415,"Edwards County, Texas",0.007363770250368188
1597,37652,0.13255133483518475,0.500093883338621,Ellis County,48,0.18897744857459192,10238,10363,99545,28762,130683,Texas,23014,13717,5663,37587,0.6445253064157931,35.5,32964,139,20632,0.1335862787881927,0.7266761879028834,107399,7266,154447,0.03666629976626286,0.29796214298661283,90,1503,0.24336503784469754,7639,51814,1377,77238,14202,0.01782801211838732,29187,"Ellis County, Texas",0.08881363833548078
26812,159102,0.06850762727439809,0.42267272917066206,El Paso County,48,0.14395493420014516,23856,47784,110287,19774,690691,Texas,94588,27991,30146,670946,0.13386586588530602,31.4,210897,141,101366,0.12303759610225984,0.6176319875776397,456055,6876,823862,0.03659107957400633,0.27162975555963975,401,24355,0.8143912451357145,11388,257600,3517,348224,95426,0.01009982080499908,118599,"El Paso County, Texas",0.03397535024069565
491,8749,0.11132960217818787,0.5047720852103535,Erath County,48,0.1518668397342903,2208,2799,30056,19800,31477,Texas,5709,548,946,7724,0.7649588964393882,30.5,10571,143,5740,0.1460894352396223,0.5953320631464344,27537,3075,39291,0.024076760581303605,0.2878535773710483,37,630,0.19658445954544299,1819,14696,2144,19833,8408,0.10810265718751576,5967,"Erath County, Texas",0.01394721437479321
22,4012,0.09544371649791543,0.38324583428440995,Falls County,48,0.2567906870577494,641,1549,9131,19333,15941,Texas,1708,4394,548,3811,0.5210568363387355,39.5,5284,145,1369,0.07812143346267976,0.7299854439592431,14420,957,17524,0.03127139922392148,0.25431804645622397,0,62,0.21747317963935175,1100,5496,463,6716,1784,0.06893984514592019,4500,"Falls County, Texas",0.2507418397626113
203,8765,0.13963963963963963,0.4206661732050333,Fannin County,48,0.24216136195410806,1984,3470,27034,22147,27023,Texas,4145,2366,1159,3400,0.8004145077720207,41.1,9506,147,3676,0.10883789785344189,0.7431114879186096,24526,3352,33775,0.034315321983715764,0.29173704954954954,4,767,0.10066617320503331,2979,11795,482,14208,2941,0.03392454954954955,8179,"Fannin County, Texas",0.07005181347150259
116,7471,0.13830150068212824,0.47433771486349846,Fayette County,48,0.26588473205257834,1622,2987,18047,25297,22790,Texas,2841,1764,322,4768,0.7299089989888776,47.4,7257,149,2854,0.11542972699696663,0.7664136233073451,19263,787,24725,0.013023255813953489,0.24224079126875853,0,121,0.1928412537917088,485,9748,853,11728,1713,0.0727319236016371,6574,"Fayette County, Texas",0.07134479271991911
37,1185,0.09968186638388123,0.48583204533745494,Fisher County,48,0.2431736218444101,188,458,2641,25246,3572,Texas,517,123,103,1073,0.6803194229778464,43.6,1147,151,378,0.0973724884080371,0.7319332921556516,3423,109,3882,0.026532715095311694,0.2741251325556734,0,35,0.2764039155074704,309,1619,300,1886,399,0.15906680805938495,944,"Fisher County, Texas",0.03168469860896445
81,1630,0.05480868665977249,0.463196551173559,Floyd County,48,0.18776943956570333,159,589,2567,23236,5312,Texas,841,180,186,3438,0.40986747565064663,38.1,1518,153,696,0.11112885198786523,0.6791666666666667,5264,326,6263,0.02969822768641226,0.2899000344708721,0,4,0.5489382085262654,742,2400,515,2901,462,0.17752499138228198,1176,"Floyd County, Texas",0.028740220341689285
7,372,0.012526096033402923,0.41328731665228646,Foard County,48,0.20966350301984468,6,169,969,19013,1034,Texas,134,12,29,169,0.8360655737704918,47.3,392,155,187,0.16134598792062121,0.7167630057803468,846,78,1159,0.025021570319240724,0.2797494780793319,0,24,0.1458153580672994,40,519,63,479,14,0.1315240083507307,243,"Foard County, Texas",0.010353753235547885
7622,156145,0.08695280031193829,0.4983790086358078,Fort Bend County,48,0.11437942573300092,27429,34443,224691,37075,556317,Texas,145705,133455,17026,151616,0.3549923690172621,35.3,131097,157,168739,0.26659304269242556,0.7873545251013534,317656,25747,632946,0.026899609129372806,0.4619000973222126,7,10691,0.23954018194285137,24262,198316,15411,315447,52514,0.04885448268647348,72396,"Fort Bend County, Texas",0.21084737086576105
57,3223,0.07704059362723702,0.4322641509433962,Franklin County,48,0.22084905660377357,353,1174,8499,21839,9646,Texas,1190,473,277,1389,0.8017924528301886,43.2,3283,159,1603,0.15122641509433962,0.7622989593188269,7426,430,10600,0.026132075471698112,0.25971191619380185,0,97,0.1310377358490566,1029,4228,354,4582,708,0.0772588389349629,2341,"Franklin County, Texas",0.044622641509433965
232,5663,0.07305990673203396,0.4253598494481461,Freestone County,48,0.2378821016225014,611,1995,13375,23616,16585,Texas,2203,3248,425,2799,0.6802807588627232,40.9,5247,161,1649,0.08387162402726209,0.7703713780438035,15192,1466,19661,0.021616397945170642,0.2634222169078082,10,331,0.14236305376125324,1126,7351,1035,8363,1462,0.12375941647734066,4677,"Freestone County, Texas",0.16520014241391587
126,3360,0.04977711738484398,0.3770941894996358,Frio County,48,0.21723538970135037,335,1251,3075,16300,14858,Texas,1087,696,379,13922,0.17229786518742646,31.5,3905,163,868,0.04863562503501989,0.69221260815822,13693,1276,17847,0.021236062083263292,0.16151560178306093,2,68,0.7800750826469435,1171,4854,958,6730,2524,0.14234769687964338,3877,"Frio County, Texas",0.03899815094973945
199,4299,0.05051167672526896,0.41208910034602075,Gaines County,48,0.16046712802768165,385,860,10830,24617,14807,Texas,1849,291,202,7082,0.5855320069204152,28.9,4343,165,1165,0.06298659169550173,0.7840598212657305,11936,648,18496,0.01092128027681661,0.24258724744161636,0,224,0.38289359861591693,576,5483,1733,7622,1696,0.227368144843873,2968,"Gaines County, Texas",0.015733131487889275
4423,75388,0.10141437662904698,0.500079397636597,Galveston County,48,0.16978853762786328,15330,21518,176852,30028,247273,Texas,54775,40672,11649,70050,0.5850679511439876,37.4,71546,167,56503,0.18692519419338618,0.6733897260457513,187673,16219,302276,0.03853762786327727,0.3623595877270743,38,5635,0.23174185181754423,14055,111953,2608,151162,27052,0.017253013323454306,51323,"Galveston County, Texas",0.13455252815307864
84,1192,0.06031746031746032,0.2982483825153858,Garza County,48,0.22834148650781128,114,387,2516,22493,4803,Texas,559,398,42,3463,0.3970332965125454,39.6,1140,169,429,0.06769764872968281,0.7417548226509023,3179,487,6337,0.00662774183367524,0.2957671957671958,17,664,0.5464730945242228,537,1607,258,1890,436,0.1365079365079365,1447,"Garza County, Texas",0.06280574404292252
352,7911,0.05448989984722458,0.46792962389292664,Gillespie County,48,0.18968187775527226,642,3620,19434,25039,21413,Texas,3841,58,770,5281,0.7718336709162398,50.2,8021,171,6157,0.24452917113467573,0.7458985479917029,16844,982,25179,0.03058103975535168,0.3260057715158717,0,354,0.20973827395845746,1211,10606,439,11782,1754,0.03726022746562553,4776,"Gillespie County, Texas",0.002303506890662854
0,311,0.01929824561403509,0.4789915966386555,Glasscock County,48,0.1672268907563025,11,114,844,33810,1057,Texas,239,0,15,346,0.7092436974789916,41.3,306,173,205,0.1722689075630252,0.6617021276595745,901,21,1190,0.012605042016806723,0.4192982456140351,0,6,0.2907563025210084,5,470,219,570,48,0.38421052631578945,199,"Glasscock County, Texas",0.0
49,2517,0.12793243665936815,0.43455212722577136,Goliad County,48,0.2723936387114313,409,863,4323,23971,6585,Texas,908,346,195,2597,0.5876036427891804,45.6,2486,175,813,0.11050700013592497,0.8451981195433177,6381,357,7357,0.026505369036291967,0.28401626524867063,0,160,0.35299714557564227,457,2978,420,3197,498,0.13137316233969346,2004,"Goliad County, Texas",0.04703003941824113
178,4541,0.16064480266814898,0.44853894484890794,Gonzales County,48,0.2003091652538147,1445,1871,8760,20570,17655,Texas,1954,1396,680,9745,0.43682058442206045,37.9,5364,177,1895,0.0944948638675576,0.7098639987494137,15367,867,20054,0.03390844719258004,0.21723179544191218,0,160,0.485937967487783,1368,6397,1312,8995,1761,0.14585881045025015,4017,"Gonzales County, Texas",0.06961204747182607
272,6208,0.09088121038642405,0.42958148522243206,Gray County,48,0.20991612138246016,889,1787,15248,23740,18603,Texas,2447,1023,477,5812,0.6696236441087348,37.7,5543,179,2198,0.09652628343067937,0.7387837677020112,15225,2275,22771,0.020947696631680647,0.2501533428746678,0,381,0.25523692415792015,1353,8403,1393,9782,1828,0.14240441627479042,4780,"Gray County, Texas",0.0449255632163717
1543,31618,0.12091525893104403,0.47367083418733347,Grayson County,48,0.2092559950809592,6986,11167,94674,24997,98569,Texas,16688,7069,5052,14560,0.7761754457880713,40.1,33751,181,16459,0.13493748718999796,0.6763642586690055,81520,4517,121975,0.04141832342693175,0.2888396566048186,67,2555,0.1193687230989957,5003,46747,1575,57776,11259,0.02726045416782055,25524,"Grayson County, Texas",0.05795449887271982
2021,28122,0.11840716843398087,0.4710028027636553,Gregg County,48,0.17567787772128796,6845,8830,73377,22994,96516,Texas,15294,24910,3510,21230,0.5978441533046539,35.3,31487,183,15606,0.1271509581540868,0.6179165476478214,83733,6755,122736,0.028597966366836137,0.2645608815236382,58,2322,0.17297288489114848,7692,45511,3529,57809,12765,0.061045857911397876,21562,"Gregg County, Texas",0.20295593794811628
164,6789,0.12884965940708049,0.38874384603908696,Grimes County,48,0.2562658511114426,1343,2501,16061,25158,22890,Texas,2497,4184,696,5938,0.5990228256004774,39.2,7146,185,2146,0.08003878860211845,0.7542495278302411,19734,2016,26812,0.0259585260331195,0.23956634366305288,19,278,0.22146799940325226,1975,9001,986,10423,2349,0.09459848412165403,6871,"Grimes County, Texas",0.15604953006116665
2669,37093,0.10227685512110776,0.4926167963409659,Guadalupe County,48,0.18965850446284777,7039,10144,74453,29186,120686,Texas,22393,9550,4542,50790,0.5329148444266296,36.6,31317,187,22626,0.16195091225332656,0.7765240328253223,85973,7749,139709,0.03251043239877173,0.32537087892129085,29,2634,0.3635413609717341,6724,47768,1329,68823,12545,0.019310404951832963,26497,"Guadalupe County, Texas",0.0683563693104954
373,7319,0.12092460519612837,0.43713291579679886,Hale County,48,0.19203897007654835,1899,2311,12903,21065,27319,Texas,3412,1534,1264,20620,0.35916492693110647,32.4,7694,189,3088,0.08595685455810717,0.6285640673308142,27231,3725,35925,0.03518441196938065,0.217269485481406,8,631,0.5739735560194851,3195,11644,1297,15704,4187,0.08259042282221091,6899,"Hale County, Texas",0.04270006958942241
188,810,0.034013605442176874,0.40458715596330275,Hall County,48,0.19969418960244648,45,418,1895,14264,2848,Texas,269,232,152,1112,0.5795107033639144,44.5,1081,191,280,0.0856269113149847,0.6887755102040817,2264,237,3270,0.046483180428134555,0.20332577475434618,0,21,0.3400611620795107,360,1176,217,1323,210,0.164021164021164,653,"Hall County, Texas",0.0709480122324159
164,2250,0.07153327469950162,0.40948379351740694,Hamilton County,48,0.24333733493397358,244,1127,7299,21356,7080,Texas,872,65,204,902,0.8762304921968788,48,2913,193,1135,0.1362545018007203,0.7295719844357976,6774,405,8330,0.024489795918367346,0.2556435063031369,6,64,0.10828331332533013,576,3084,297,3411,590,0.0870712401055409,2027,"Hamilton County, Texas",0.0078031212484993995
32,1525,0.05233002291825821,0.47256317689530686,Hansford County,48,0.17545126353790613,137,420,2974,26861,4650,Texas,755,6,63,2472,0.5368231046931408,37.2,1205,195,757,0.13664259927797834,0.7671026156941649,3274,206,5540,0.011371841155234657,0.28838808250572956,5,249,0.44620938628158846,172,1988,598,2618,432,0.22841864018334607,972,"Hansford County, Texas",0.0010830324909747292
152,1214,0.09005002779321845,0.44419753086419755,Hardeman County,48,0.2607407407407407,162,436,2762,19958,3258,Texas,607,373,214,864,0.6819753086419753,42.4,1284,197,541,0.13358024691358025,0.7116060961313013,3086,265,4050,0.05283950617283951,0.33740967204002226,0,25,0.21333333333333335,388,1706,229,1799,246,0.1272929405225125,1056,"Hardeman County, Texas",0.09209876543209876
491,16266,0.12634291377601586,0.45685049352531015,Hardin County,48,0.2540795073802409,3187,4679,48245,25497,48400,Texas,7383,3242,1577,2753,0.8737661867246219,38.6,15585,199,5653,0.1023815992031151,0.7840547575436229,44279,2441,55215,0.028561079416825137,0.2926858275520317,53,395,0.04985963959069094,2169,20746,737,25225,4490,0.029217046580773044,14029,"Hardin County, Texas",0.05871592864257901
