FromOtherCounty10,ToOtherState10,highschool_r10,65to74_10,county_name,state_fips,HighSchool10,CountyFIPS,Black10,Population10,black_r10,State10,BornInState10,Agriculture10,Management10,MedianAge10,Tenure10,hisp_r10,Bachelor10,SameHouse10,Hispanic10,White10,ToOtherCounty10,univ_r10,CountyState10,Owner10,MedianIncome10,homeowner_r10,FromOtherState10,Manufacture10,white_r10,18to24_10,Foodstamp10
17618,13677,0.1252552427588476,25859,Washington County,41,64715,067,8883,516665,0.017192958686963505,Oregon,217095,4817,109152,34.9,196438,0.1503082268007316,132089,414835,77659,367004,17443,0.25565695373210884,"Washington County, Oregon",123208,30924,0.6272106211629115,19627,44441,0.7103326139761741,43298,345
100,0,0.3367983367983368,237,Wheeler County,41,486,069,0,1443,0.0,Oregon,778,110,187,54.6,631,0.007623007623007623,209,1251,11,1385,89,0.14483714483714483,"Wheeler County, Oregon",491,20076,0.7781299524564184,10,9,0.9598059598059598,50,2
4414,2002,0.19212834003920354,6347,Yamhill County,41,18623,071,699,96930,0.007211389662643145,Oregon,47524,2131,13762,36.5,34025,0.14043123903848137,14329,77982,13612,77578,3564,0.14782832972248014,"Yamhill County, Oregon",23914,24429,0.7028361498897869,3508,6853,0.8003507685958939,10063,82
2476,1784,0.29175219904997074,7932,Adams County,42,29420,001,1518,100839,0.015053699461517866,Pennsylvania,61142,1525,14902,40.2,38331,0.056039825861025995,12590,86226,5651,91685,3839,0.12485248762879442,"Adams County, Pennsylvania",29813,26875,0.7777777777777778,3439,9677,0.9092216305199378,9888,18
21849,24797,0.2264031540407468,93895,Allegheny County,42,276906,003,158648,1223066,0.12971335970421874,Pennsylvania,978544,1721,244348,41.1,522703,0.01441214129082159,291917,1048109,17627,992497,21371,0.23867640830503015,"Allegheny County, Pennsylvania",350029,25690,0.6696517907875027,24092,48918,0.8114827817959129,119983,133
1590,607,0.37348357293960194,6166,Armstrong County,42,25953,005,589,69489,0.008476161694656708,Pennsylvania,63528,1339,8344,43.8,28814,0.005713134452934997,6946,62708,397,67931,2779,0.09995826677603649,"Armstrong County, Pennsylvania",22021,22376,0.7642465468175192,438,5333,0.977579185194779,4974,17
3941,2291,0.3058477930162209,14982,Beaver County,42,52474,007,10212,171569,0.05952124218244555,Pennsylvania,142771,507,24361,43.8,70350,0.011528889251554769,23536,152065,1978,155713,3618,0.13718095926420273,"Beaver County, Pennsylvania",52870,23877,0.7515280739161336,2579,10002,0.9075823721068491,13427,17
710,320,0.3641193215989736,4855,Bedford County,42,18163,009,190,49882,0.0038089892145463295,Pennsylvania,39827,895,5216,42.9,19913,0.008600296700212501,4412,45051,429,48726,999,0.08844873902409686,"Bedford County, Pennsylvania",15874,20821,0.7971676794054136,752,3365,0.9768253077262339,3443,0
12344,4478,0.2573101568829638,28579,Berks County,42,104805,011,18497,407310,0.04541258500896123,Pennsylvania,306019,3677,60933,38.9,153307,0.1504210552159289,58508,342828,61268,318999,10117,0.14364488964179617,"Berks County, Pennsylvania",112068,26211,0.7310038028270073,6687,36065,0.7831847978198424,39560,98
3213,1550,0.33829119153858866,10579,Blair County,42,42987,013,2187,127071,0.01721085062681493,Pennsylvania,111653,892,17184,41.7,51651,0.009687497540744938,15257,110020,1231,121828,3905,0.12006673434536598,"Blair County, Pennsylvania",37686,21881,0.729627693558692,1883,7504,0.9587396022695973,11468,0
967,1356,0.3359288632540255,5711,Bradford County,42,20967,015,323,62415,0.005175038051750381,Pennsylvania,45632,1600,7568,42.6,24861,0.011087078426660258,6793,54828,692,60460,984,0.10883601698309701,"Bradford County, Pennsylvania",18606,21248,0.7484011101725594,1270,5989,0.9686774012657213,4596,22
10842,12191,0.21799797385925226,44380,Bucks County,42,135782,017,22380,622859,0.03593108552657985,Pennsylvania,428973,1524,132239,41,229552,0.03930263510682193,148108,570459,24480,545579,14441,0.23778736439547313,"Bucks County, Pennsylvania",180092,33555,0.7845368369694012,9609,40223,0.8759269754470915,47445,0
5809,3073,0.25659256986973716,13287,Butler County,42,46842,019,1816,182554,0.009947741490189205,Pennsylvania,152212,1028,30722,40.7,71911,0.010254500038344818,35772,159295,1872,175456,4700,0.19595297829683272,"Butler County, Pennsylvania",55391,26584,0.7702715857101139,3254,13216,0.9611183540212759,16450,45
4386,1306,0.3395651543101125,12463,Cambria County,42,49149,021,5178,144741,0.03577424503077912,Pennsylvania,128002,1081,18815,43.3,58802,0.01371415148437554,17940,127307,1985,135567,3595,0.12394553029203888,"Cambria County, Pennsylvania",43396,20931,0.7380021087718105,2112,6353,0.9366178207971481,13485,2
40,72,0.3604002309024437,524,Cameron County,42,1873,023,3,5197,0.0005772561092938234,Pennsylvania,4445,58,690,46.9,2181,0.005387723686742351,567,4779,28,5086,226,0.10910140465653262,"Cameron County, Pennsylvania",1594,23037,0.7308574048601559,11,828,0.9786415239561286,344,0
2147,521,0.334665365611883,5812,Carbon County,42,21607,025,961,64563,0.014884686275420906,Pennsylvania,50436,287,7337,43.1,26111,0.0305438099220916,6772,57311,1972,60852,2793,0.10488979756207116,"Carbon County, Pennsylvania",20940,23500,0.8019608594079124,477,4246,0.9425212583058408,4496,2
15167,5090,0.17828295170099925,8701,Centre County,42,26994,027,4332,151411,0.02861086711005145,Pennsylvania,105894,878,30766,28.4,54971,0.02341969870088699,33086,106756,3546,133547,4854,0.21851780914200422,"Centre County, Pennsylvania",33011,18870,0.6005166360444598,7816,5494,0.882016498140822,44107,13
13873,10077,0.15950596345890808,31548,Chester County,42,78249,029,29867,490571,0.060882114923222125,Pennsylvania,314233,4870,118838,38.8,181136,0.05912090196933777,154830,428818,29003,407255,14875,0.3156118074651783,"Chester County, Pennsylvania",139743,37625,0.77148109707623,11892,31596,0.8301652564052909,43215,2
2923,391,0.3263837180441797,3472,Clarion County,42,13150,031,440,40290,0.010920824025812856,Pennsylvania,35956,601,5210,39.2,15742,0.006080913378009431,4450,33404,245,39110,1474,0.11044924298833457,"Clarion County, Pennsylvania",11230,19631,0.7133782238597383,418,2655,0.9707123355671382,6307,0
3523,654,0.3667677247324396,7332,Clearfield County,42,30123,033,1758,82131,0.021404828870950066,Pennsylvania,72970,1184,8327,42,32823,0.02112478844772376,7195,71599,1735,77803,2769,0.08760394978753455,"Clearfield County, Pennsylvania",25177,20091,0.7670535904700971,715,4272,0.9473036977511536,6749,5
2443,554,0.3058506543494996,3248,Clinton County,42,11919,035,541,38970,0.013882473697716191,Pennsylvania,33918,383,4145,38.8,15238,0.01031562740569669,4187,31726,402,37511,939,0.10744162176032845,"Clinton County, Pennsylvania",11043,19642,0.7247014043837774,656,3161,0.9625609443161406,5765,11
3574,800,0.30578313976171184,5266,Columbia County,42,20378,037,930,66642,0.01395516341046187,Pennsylvania,54551,422,8418,39.2,25884,0.018831967828096395,7932,56607,1255,63167,2475,0.11902403889439092,"Columbia County, Pennsylvania",18515,20903,0.7153067532066141,1199,6090,0.9478557066114462,10499,0
2895,1636,0.31710654717171605,7481,Crawford County,42,28271,039,1530,89153,0.01716150886677958,Pennsylvania,72892,1389,11219,41,35456,0.009567821610041166,11052,76347,853,85390,4593,0.12396666404944309,"Crawford County, Pennsylvania",26230,20228,0.7397901624548736,1802,7623,0.9577916615256918,8387,20
11729,4479,0.23803039734412285,17404,Cumberland County,42,55065,041,6991,231336,0.030220112736452604,Pennsylvania,166127,1096,44868,39.9,93739,0.025482415188297542,50814,193934,5895,208490,8846,0.2196545284780579,"Cumberland County, Pennsylvania",67896,29494,0.7243089855876422,5392,9726,0.9012432133347166,25456,57
8987,4502,0.2526782039324379,18292,Dauphin County,42,66915,043,46436,264823,0.17534730744686072,Pennsylvania,197292,810,48083,39.1,107808,0.06409186513256024,48899,221198,16973,187794,11826,0.18464785913610224,"Dauphin County, Pennsylvania",70581,28628,0.6546916740872663,4265,12293,0.709130249260827,22379,45
15064,10948,0.2128765715189373,36126,Delaware County,42,118459,045,106149,556468,0.19075490414543153,Pennsylvania,414087,769,111378,38.5,206542,0.027013233465356497,127441,488599,15032,402764,14402,0.22901766139292826,"Delaware County, Pennsylvania",148298,30398,0.718004086335951,10016,24048,0.7237864531293803,57780,49
309,144,0.3716133004926108,3006,Elk County,42,12070,047,92,32480,0.002832512315270936,Pennsylvania,29574,233,3558,43.8,13743,0.005357142857142857,3787,29818,174,31927,858,0.1165948275862069,"Elk County, Pennsylvania",10979,24351,0.7988794295277596,319,6191,0.9829741379310345,2037,0
5499,5240,0.2779496766153119,19427,Erie County,42,77613,049,18911,279234,0.06772456076265784,Pennsylvania,222959,1074,40574,38.4,108252,0.031339306817937645,42642,231545,8751,243363,5650,0.152710629794366,"Erie County, Pennsylvania",74895,21669,0.6918578871522004,5716,24222,0.8715378499752895,31769,22
4203,1569,0.350284927993545,11947,Fayette County,42,48622,051,5565,138807,0.04009163802978236,Pennsylvania,119288,1576,14155,42.9,55363,0.007586072748492511,13792,122873,1053,129263,4874,0.09936098323571578,"Fayette County, Pennsylvania",40415,18400,0.7300001806260499,1572,6296,0.9312426606727326,10588,0
1274,93,0.37719182597231377,823,Forest County,42,2861,053,1199,7585,0.15807514831905076,Pennsylvania,6150,94,382,42.4,1996,0.033487145682267634,543,5971,254,6115,557,0.07158866183256427,"Forest County, Pennsylvania",1713,15981,0.8582164328657315,139,251,0.8061964403427818,893,0
2893,2804,0.2932695588094816,12304,Franklin County,42,42981,055,4684,146558,0.03196004312285921,Pennsylvania,99430,1983,21476,39.9,58290,0.038715047967357634,18208,126608,5674,133329,3700,0.12423750324103768,"Franklin County, Pennsylvania",43298,26190,0.7428032252530451,3530,11155,0.9097353948607377,11800,0
366,188,0.36781454275894604,1443,Fulton County,42,5458,057,136,14839,0.009165038075342004,Pennsylvania,10649,345,1508,40.8,5848,0.00815418828762046,1014,13302,121,14420,514,0.06833344564997641,"Fulton County, Pennsylvania",4527,23731,0.7741108071135431,250,1334,0.9717635959296449,1091,0
1776,604,0.33535881855241906,2944,Greene County,42,13080,059,1334,39003,0.03420249724380176,Pennsylvania,26888,1514,4343,40.4,14010,0.011409378765735969,3986,32976,445,36768,1070,0.1021972668769069,"Greene County, Pennsylvania",10549,20401,0.752962169878658,657,1321,0.9426967156372587,3780,32
3218,481,0.3642810386209906,3911,Huntingdon County,42,16695,061,2366,45830,0.05162557276892865,Pennsylvania,40017,731,5229,40.8,16876,0.014401047348898102,4425,39234,660,42214,1750,0.09655247654374864,"Huntingdon County, Pennsylvania",12960,21260,0.7679544915856839,682,2987,0.9210997163430068,4502,0
5319,1265,0.2916445996957575,6929,Indiana County,42,25882,063,2198,88745,0.024767592540424814,Pennsylvania,75461,2823,10427,38.1,34375,0.010366781227111387,10715,71780,920,84138,2672,0.1207391965744549,"Indiana County, Pennsylvania",24697,18961,0.7184581818181818,2479,4113,0.9480872161811933,15838,55
1036,293,0.38058085049951373,3993,Jefferson County,42,17219,065,121,45244,0.0026743877641234198,Pennsylvania,40291,838,4574,42.4,18236,0.006078154009371409,3791,40828,275,44350,1493,0.08379011581646185,"Jefferson County, Pennsylvania",14007,19703,0.7680960737003729,288,3420,0.9802404738749889,3653,9
477,421,0.3495181464014763,2126,Juniata County,42,8523,067,90,24385,0.0036907935206069303,Pennsylvania,21882,540,2768,40.2,9037,0.02095550543366824,1786,21927,511,23424,604,0.07324174697559975,"Juniata County, Pennsylvania",6957,22608,0.7698351222750913,175,2257,0.9605905269632972,1868,12
5393,3311,0.2730815838600858,17550,Lackawanna County,42,58366,069,5138,213731,0.024039563750695967,Pennsylvania,169044,379,31884,41.9,86318,0.04193589137747917,35214,185457,8963,194499,3593,0.16475850484955387,"Lackawanna County, Pennsylvania",57054,22070,0.6609745360179801,3995,12253,0.9100177325703805,20930,29
11452,7542,0.25290562347188267,36280,Lancaster County,42,129298,071,18235,511250,0.035667481662591684,Pennsylvania,391061,7260,77815,37.7,191474,0.08055941320293399,77462,442617,41186,437422,10224,0.15151491442542786,"Lancaster County, Pennsylvania",134348,26585,0.701651399145576,7396,45388,0.8555931540342299,49207,50
1877,884,0.31376933312973104,7788,Lawrence County,42,28767,073,3236,91682,0.035295914137998735,Pennsylvania,77386,446,12080,43.1,36587,0.010187386837110884,11927,82450,934,85684,2153,0.13009096660195021,"Lawrence County, Pennsylvania",28592,21064,0.7814797605706945,858,5906,0.9345782160075042,7670,9
3975,1571,0.3117076921905574,10855,Lebanon County,42,40940,075,2301,131341,0.0175192818693325,Pennsylvania,104810,1131,18287,40.6,51543,0.08286064519076297,16466,113835,10883,115446,3645,0.1253683160627679,"Lebanon County, Pennsylvania",38439,26347,0.7457656713811769,1628,10920,0.8789791458874228,10916,7
10330,7628,0.22920458444058078,24203,Lehigh County,42,78834,077,19830,343946,0.057654399237089544,Pennsylvania,222261,695,59642,39.1,132879,0.171948503544161,62731,289451,59141,252984,12241,0.18238618852959476,"Lehigh County, Pennsylvania",91431,26335,0.6880771227959271,8646,24454,0.7355340663941433,29907,97
6226,4076,0.2921189521183254,26899,Luzerne County,42,93221,079,10401,319120,0.03259275507646026,Pennsylvania,256840,901,42990,42.4,130855,0.05420218099774379,45548,278316,17297,286730,6566,0.14273000752068188,"Luzerne County, Pennsylvania",91484,22194,0.6991249856711628,5895,20108,0.8985021308598646,28908,55
3386,1230,0.2774970784354162,9222,Lycoming County,42,32294,081,4958,116376,0.042603285900873034,Pennsylvania,98656,772,15253,40.7,46612,0.012579913384202928,14860,99714,1464,107363,3962,0.12768955798446416,"Lycoming County, Pennsylvania",32540,21020,0.6981034926628336,1541,10193,0.9225527600192479,12549,12
918,1113,0.3445602353316763,3621,McKean County,42,15110,083,979,43853,0.0223245844069961,Pennsylvania,32349,949,5421,40.9,17324,0.016874558183020544,4770,37917,740,41537,751,0.10877248990947028,"McKean County, Pennsylvania",12881,20583,0.7435349803740475,1162,3969,0.9471871935785465,3852,0
3019,2413,0.3094478925112536,10003,Mercer County,42,36297,085,6357,117296,0.05419622152503069,Pennsylvania,93478,774,14251,42.2,46681,0.010699427090437866,15262,101014,1255,107270,2743,0.13011526394761969,"Mercer County, Pennsylvania",35132,21426,0.7525974165077869,3477,8978,0.9145239394352749,11138,9
1006,634,0.3636519760427624,4301,Mifflin County,42,16940,087,262,46583,0.0056243694051478004,Pennsylvania,42067,731,4744,41.7,19051,0.01118433763390078,3555,41754,521,45221,904,0.07631539402786425,"Mifflin County, Pennsylvania",13988,20868,0.7342396724581387,569,4740,0.9707618659167507,3474,6
3691,3742,0.24893503093764874,11760,Monroe County,42,41841,089,21589,168080,0.1284447881960971,Pennsylvania,64543,559,24732,39.3,59997,0.12213231794383626,26117,148659,20528,121062,5127,0.15538434079009994,"Monroe County, Pennsylvania",48855,25157,0.8142907145357268,5393,7616,0.7202641599238457,16604,0
25816,17040,0.1816325678655327,55352,Montgomery County,42,143580,091,66003,790497,0.08349557303822785,Pennsylvania,565987,1040,196934,40.2,306661,0.03850742001550923,240985,696048,30440,633796,23934,0.304852516834346,"Montgomery County, Pennsylvania",227627,36523,0.7422756724852524,14061,51529,0.8017690136711462,61445,0
795,441,0.29148303217276333,1551,Montour County,42,5291,093,266,18152,0.014654032613486117,Pennsylvania,14293,172,3230,43.7,7310,0.015370207139709123,3208,15884,279,17129,754,0.1767298369325694,"Montour County, Pennsylvania",5436,24514,0.7436388508891929,411,1104,0.9436425738210665,1353,0
9926,5508,0.2424117934649754,21228,Northampton County,42,71399,095,13467,294536,0.04572276394057093,Pennsylvania,177875,500,47898,40.2,111929,0.09750930276774317,52608,249987,28720,242185,11109,0.1786131406687128,"Northampton County, Pennsylvania",84441,27404,0.7544157456959323,9282,23310,0.8222594182035473,28731,27
3595,587,0.3652748700836353,8425,Northumberland County,42,34372,097,1802,94099,0.019150044102487804,Pennsylvania,82109,1073,10343,42.8,39234,0.02146675310045803,9089,82752,2020,89228,3338,0.09658976184656586,"Northumberland County, Pennsylvania",28404,20646,0.723963908854565,618,7138,0.9482353691325094,7369,0
1659,220,0.34524879931577446,3338,Perry County,42,15743,099,303,45599,0.006644882563214106,Pennsylvania,40242,612,6156,40.4,17943,0.012105528630013816,4389,39983,552,44198,1773,0.09625211079190334,"Perry County, Pennsylvania",14520,27285,0.8092292258819596,414,1955,0.9692756420096932,3517,0
23380,36838,0.22871191733944649,92767,Philadelphia County,42,344200,101,661929,1504950,0.43983454599820593,Pennsylvania,1031936,1185,210015,33.7,574488,0.11636134090833583,214094,1277900,175118,560846,32272,0.14225987574338017,"Philadelphia County, Pennsylvania",317755,21028,0.5531098995975547,31528,46495,0.3726675304827403,191728,365
897,1791,0.26134788482796134,5067,Pike County,42,14895,103,2898,56993,0.05084834979734353,Pennsylvania,10877,261,7445,41.9,22190,0.08362430473917849,9145,51048,4766,47852,1947,0.16045830189672416,"Pike County, Pennsylvania",18717,26843,0.8434880576836413,2569,1698,0.8396118821609672,3880,27
350,211,0.34874594779047946,1750,Potter County,42,6132,105,81,17583,0.004606722402320423,Pennsylvania,12427,452,1946,43.9,7291,0.008815332992094638,1519,15457,155,17129,664,0.08639026332252744,"Potter County, Pennsylvania",5547,20477,0.7608009875188588,369,1386,0.9741796053005745,1259,5
5121,1268,0.35197723349158394,12744,Schuylkill County,42,52194,107,3812,148288,0.02570673284419508,Pennsylvania,129302,1328,17476,42.6,60347,0.02416918429003021,14644,129418,3584,138973,4406,0.09875377643504532,"Schuylkill County, Pennsylvania",46595,21946,0.7721179180406649,2623,12703,0.9371830492015537,10876,0
1378,266,0.304746192893401,3092,Snyder County,42,12007,109,365,39400,0.009263959390862945,Pennsylvania,33503,584,4500,39,14258,0.015050761421319798,3897,34604,593,37938,1301,0.09890862944162436,"Snyder County, Pennsylvania",10704,21096,0.7507364286716229,681,3931,0.9628934010152285,4958,0
1814,1166,0.3573684143238855,6994,Somerset County,42,27953,111,1698,78219,0.021708280596785947,Pennsylvania,67264,1837,9277,43.7,30319,0.009997570922665849,8116,70424,782,74985,2297,0.10375995602091563,"Somerset County, Pennsylvania",23782,19927,0.7843926250865794,908,4811,0.958654546849231,5813,0
226,45,0.3748260398948508,829,Sullivan County,42,2424,113,186,6467,0.02876140405133756,Pennsylvania,5440,115,590,48.7,2436,0.0015463120457708365,536,5974,10,6134,136,0.08288232565331684,"Sullivan County, Pennsylvania",2011,19208,0.8255336617405583,23,607,0.9485078088758312,576,5
766,912,0.3331333779387675,4207,Susquehanna County,42,14439,115,145,43343,0.00334540756292827,Pennsylvania,25991,1373,5357,44.1,17225,0.012320328542094456,4716,39092,534,42216,1319,0.10880649701220498,"Susquehanna County, Pennsylvania",13649,22103,0.7923947750362844,825,2986,0.9739981081143437,3160,0
1066,679,0.2938915711849343,4031,Tioga County,42,12235,117,241,41631,0.005788955345775984,Pennsylvania,29338,913,5487,41.8,17182,0.00970430688669501,5013,36167,404,40360,773,0.12041507530446062,"Tioga County, Pennsylvania",12868,19807,0.7489232918170178,830,3239,0.9694698662054719,4568,9
2208,1549,0.2699594347612892,3107,Union County,42,12112,119,3324,44866,0.07408728212900638,Pennsylvania,29482,608,6359,38.4,14963,0.050550528239646945,6699,37013,2268,38273,1637,0.14931128248562386,"Union County, Pennsylvania",11023,19617,0.7366838200895542,2690,2733,0.8530513083403913,6229,0
1915,484,0.3468546637744035,4969,Venango County,42,19188,121,547,55320,0.009887924801156906,Pennsylvania,48453,589,6385,43.8,22457,0.009291395516992046,5499,47699,514,53508,2111,0.09940347071583513,"Venango County, Pennsylvania",16839,20963,0.749833014204925,553,5219,0.9672451193058569,4026,0
725,756,0.33784655061250807,3919,Warren County,42,14148,123,112,41877,0.0026744991283998375,Pennsylvania,33022,739,5151,44.2,17630,0.006996680755546004,5051,37195,293,40974,1294,0.12061513479953197,"Warren County, Pennsylvania",13803,22272,0.7829268292682927,609,4018,0.9784368507772763,2953,6
5304,2675,0.2862981733152324,17480,Washington County,42,59260,125,6891,206987,0.03329194587099673,Pennsylvania,172848,1815,31616,43,83604,0.010759129800422249,35187,181901,2227,194165,5851,0.1699961833351853,"Washington County, Pennsylvania",64597,24388,0.772654418448878,2959,10859,0.9380540806910579,18123,17
2253,759,0.3211731864938243,5343,Wayne County,42,16798,127,1384,52302,0.02646170318534664,Pennsylvania,30384,499,6417,44.8,19678,0.032732973882451916,6840,46259,1712,48363,2054,0.13077893770792703,"Wayne County, Pennsylvania",15802,22118,0.8030287630856794,1756,1796,0.9246873924515315,3495,16
9186,4447,0.29553002533887673,32637,Westmoreland County,42,108117,129,7804,365841,0.02133167140916409,Pennsylvania,321492,1330,57499,44.4,152640,0.00828501999502516,63276,328536,3031,347844,9975,0.17296038442930126,"Westmoreland County, Pennsylvania",116809,24340,0.7652581236897275,3620,23994,0.9508064979048275,27628,2
986,280,0.32970065812752103,2439,Wyoming County,42,9318,131,187,28262,0.006616658410586653,Pennsylvania,22920,360,3456,41,11023,0.013339466421343146,3271,25264,377,27352,1211,0.11573844738518152,"Wyoming County, Pennsylvania",8496,22712,0.770752063866461,278,2253,0.9678012879484821,2507,0
7933,7017,0.2826554562970748,30876,York County,42,121026,133,22149,428175,0.051728849185496584,Pennsylvania,286511,2050,68887,39.6,166600,0.050983826706370056,62669,369357,21830,373114,9207,0.1463630524902201,"York County, Pennsylvania",127342,28392,0.7643577430972389,10760,40667,0.8714053833128977,34999,87
1402,1577,0.15051187105205838,3802,Bristol County,44,7601,001,195,50501,0.0038613096770360985,Rhode Island,25960,135,11282,41.9,19236,0.020217421437199262,13912,43821,1021,47765,1186,0.27547969347141643,"Bristol County, Rhode Island",13863,29635,0.7206799750467873,2040,2528,0.9458228549929705,6092,0
4367,4203,0.22468382814602206,12020,Kent County,44,37575,003,2603,167235,0.015564923610488236,Rhode Island,121805,239,31259,41.9,69109,0.029874129219361976,34847,149771,4996,153963,4094,0.20837145334409662,"Kent County, Rhode Island",50970,31178,0.7375305676539958,2281,10738,0.9206386222979639,12430,0
857,5225,0.16729727457268806,7037,Newport County,44,13928,005,3188,83253,0.038292914369452154,Rhode Island,32798,177,17980,42.9,34771,0.04051505651447996,25605,70452,3373,73738,1621,0.30755648445101075,"Newport County, Rhode Island",22127,33395,0.6363636363636364,5332,3294,0.8857098242705969,7540,0
4843,17481,0.1915666926050225,38495,Providence County,44,120383,007,54584,628413,0.08686007450514231,Rhode Island,362807,904,99346,36.7,238059,0.17840019223026896,105575,528380,112109,425087,5887,0.16800257155724022,"Providence County, Rhode Island",132204,23939,0.5553413229493529,19265,38225,0.6764452676822408,75058,292
3537,3514,0.16102435682392685,9309,Washington County,44,20448,009,1512,126987,0.011906730610219943,Rhode Island,77033,661,27050,41.1,49130,0.023096852433713688,35019,109457,2933,117534,2218,0.2757683857402726,"Washington County, Rhode Island",37381,31429,0.7608589456543863,4076,6651,0.9255593092206289,16499,182
1158,224,0.22828842179152206,2276,Abbeville County,45,5854,001,7281,25643,0.2839371368404633,South Carolina,19962,48,2579,41.1,9875,0.010451195257965137,2639,22601,268,17741,1468,0.10291307569317162,"Abbeville County, South Carolina",7642,17371,0.773873417721519,252,2399,0.6918457278789534,2386,0
2392,3947,0.21485287547073467,13154,Aiken County,45,33661,003,39145,156670,0.24985638603433968,South Carolina,66556,1237,22600,39.6,62072,0.04469904895640518,24935,137326,7003,107020,3224,0.15915618816620922,"Aiken County, South Carolina",45491,24176,0.7328747261245006,4894,10025,0.6830918491095934,13951,0
492,66,0.26300523952095806,724,Allendale County,45,2811,005,7827,10688,0.7323166167664671,South Carolina,8644,195,747,37.6,3458,0.01815119760479042,946,9450,194,2596,326,0.08851047904191617,"Allendale County, South Carolina",2042,16445,0.5905147484094853,96,719,0.24288922155688622,1043,0
5078,2533,0.22569423651675913,15149,Anderson County,45,41458,007,28906,183691,0.15736209177368515,South Carolina,127073,726,23739,39.2,71973,0.026697007474508823,22248,153465,4904,145546,6056,0.12111644010866074,"Anderson County, South Carolina",53272,22033,0.7401664513081294,3869,16860,0.7923414865181201,15268,0
930,242,0.20422578846273004,1347,Bamberg County,45,3296,009,10189,16139,0.6313278393952537,South Carolina,12983,335,1740,38,5658,0.007125596381436272,1789,13557,115,5775,389,0.11084949501208254,"Bamberg County, South Carolina",4124,18344,0.7288794627076706,708,1097,0.3578288617634302,2113,0
498,463,0.2746615087040619,1744,Barnwell County,45,6248,011,10238,22748,0.45006154387198877,South Carolina,17112,175,2234,38.2,8429,0.01903464040794795,1718,20911,433,11904,817,0.07552312291190434,"Barnwell County, South Carolina",6141,20271,0.7285561751097401,256,2228,0.5232987515385968,1902,12
2096,10161,0.16500803600128577,18083,Beaufort County,45,25667,013,31006,155550,0.19933140469302474,South Carolina,43736,581,20570,40.2,63459,0.11175184828029572,39579,123946,17383,103300,2769,0.25444551591128256,"Beaufort County, South Carolina",44868,27870,0.7070391906585354,12404,2482,0.6640951462552234,16408,0
8943,6295,0.23093631900540387,10481,Berkeley County,45,39231,015,42772,169878,0.25178068967141126,South Carolina,88939,348,22921,34.3,60472,0.05428601702398192,19832,139344,9222,109213,6491,0.11674260351546403,"Berkeley County, South Carolina",42582,25120,0.7041606032543988,7289,9334,0.6428907804424352,18345,89
293,129,0.24822508545884828,1403,Calhoun County,45,3776,017,6578,15212,0.43242177228503814,South Carolina,12182,229,1880,43.9,6121,0.023928477517749146,2142,13758,364,8042,909,0.14080988693136998,"Calhoun County, South Carolina",5012,21916,0.8188204541741545,169,991,0.5286615829608204,1251,0
10708,13624,0.156167319833895,22970,Charleston County,45,53477,019,104779,342434,0.3059830507484654,South Carolina,183248,726,63041,35.7,137844,0.04870427586045778,85386,274650,16678,211734,14994,0.24935023975423,"Charleston County, South Carolina",85019,26159,0.6167769362467718,15786,9434,0.6183206106870229,41916,90
1065,771,0.2628574555004377,4103,Cherokee County,45,14413,021,10881,54832,0.19844251531952145,South Carolina,39811,202,4797,37.4,20975,0.03406769769477677,4240,47821,1868,40898,948,0.07732710825795155,"Cherokee County, South Carolina",14360,19594,0.6846245530393326,773,5449,0.7458783192296469,4932,14
716,555,0.2534741021476268,2656,Chester County,45,8427,023,12444,33246,0.3743006677495037,South Carolina,25310,100,2668,39.3,12497,0.014678457558804066,2494,30216,488,19718,1262,0.07501654334356013,"Chester County, South Carolina",9535,19975,0.7629831159478275,556,3237,0.5930939060338086,2679,0
496,530,0.2610497537266474,3511,Chesterfield County,45,12031,025,15203,46087,0.329876103890468,South Carolina,30322,612,4352,38.7,17235,0.03367543992883026,3390,40446,1552,28536,829,0.07355653438062794,"Chesterfield County, South Carolina",12691,19094,0.7363504496663765,1493,4261,0.6191767743615336,3844,4
851,247,0.2717714681840501,3382,Clarendon County,45,9409,027,17430,34621,0.5034516622858959,South Carolina,26329,417,3121,40.9,12636,0.024869298980387627,3040,31907,861,15930,1502,0.08780797781693192,"Clarendon County, South Carolina",9406,17131,0.7443811332700222,387,2139,0.46012535744201494,3541,0
896,532,0.25952154095743313,3335,Colleton County,45,10078,029,15535,38833,0.40004635232920455,South Carolina,28914,536,3659,39.5,15228,0.026858599644632143,3518,34573,1043,21638,1347,0.09059305230087812,"Colleton County, South Carolina",11036,18731,0.7247176254268453,389,1878,0.5572064996266063,3265,59
1681,1028,0.24836010611935513,5434,Darlington County,45,17038,031,28461,68602,0.4148712865514125,South Carolina,56850,755,7465,38.7,25805,0.01663216815836273,7275,59831,1141,37894,1959,0.10604647094836885,"Darlington County, South Carolina",19108,21139,0.7404766518116644,840,6302,0.5523745663391738,5854,18
582,488,0.23795237794479884,2310,Dillon County,45,7535,033,14663,31666,0.46305185372323626,South Carolina,26061,353,2295,37.1,11714,0.02655845386218657,1849,26788,841,15038,739,0.058390702962167626,"Dillon County, South Carolina",7243,16154,0.6183199590233908,671,2748,0.4748942082991221,2922,178
